Workload;Exit;Single_record;Single_replay;Diff;Cumulative_record;Cumulative_replay
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;HLT;517;516;1;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;VMCALL;393;393;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;PENDING_VIRT_INTR;228;228;0;1166;1165
IDLE;HLT;517;516;1;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;241;241;0;1166;1165
IDLE;VMCALL;393;393;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;PENDING_VIRT_INTR;228;228;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;VMCALL;393;393;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;CR_ACCESS;335;335;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;CR_ACCESS;375;375;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;VMCALL;393;393;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;HLT;517;516;1;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;241;241;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;241;241;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;VMCALL;393;393;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;PENDING_VIRT_INTR;228;228;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;EPT_VIOLATION;724;724;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;EPT_VIOLATION;724;724;0;1166;1165
IDLE;RDTSC;241;241;0;1166;1165
IDLE;RDTSC;320;320;0;1166;1165
IDLE;RDTSC;241;241;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;241;241;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;VMCALL;393;393;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;PENDING_VIRT_INTR;228;228;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;EPT_VIOLATION;724;724;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;EPT_VIOLATION;724;724;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;EPT_VIOLATION;724;724;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;VMCALL;433;433;0;1166;1165
IDLE;PENDING_VIRT_INTR;257;257;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;241;241;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;VMCALL;393;393;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;PENDING_VIRT_INTR;228;228;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;VMCALL;433;433;0;1166;1165
IDLE;PENDING_VIRT_INTR;257;257;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;241;241;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;241;241;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;VMCALL;393;393;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;PENDING_VIRT_INTR;228;228;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;VMCALL;433;433;0;1166;1165
IDLE;PENDING_VIRT_INTR;257;257;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;PENDING_VIRT_INTR;228;228;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;274;274;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;VMCALL;383;383;0;1166;1165
IDLE;PENDING_VIRT_INTR;257;257;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;241;241;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;VMCALL;393;393;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;VMCALL;427;427;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;VMCALL;392;392;0;1166;1165
IDLE;RDTSC;289;289;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;PENDING_VIRT_INTR;228;228;0;1166;1165
IDLE;RDTSC;297;297;0;1166;1165
IDLE;PENDING_VIRT_INTR;257;257;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;VMCALL;393;393;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;PENDING_VIRT_INTR;228;228;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;EPT_VIOLATION;724;724;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;EPT_VIOLATION;724;724;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;EPT_VIOLATION;724;724;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;EPT_VIOLATION;724;724;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;333;333;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;241;241;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;VMCALL;393;393;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;PENDING_VIRT_INTR;228;228;0;1166;1165
IDLE;EPT_VIOLATION;724;724;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;HLT;517;516;1;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;241;241;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;VMCALL;393;393;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;PENDING_VIRT_INTR;228;228;0;1166;1165
IDLE;HLT;517;516;1;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;233;233;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;241;241;0;1166;1165
IDLE;RDTSC;241;241;0;1166;1165
IDLE;RDTSC;241;241;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;VMCALL;393;393;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;PENDING_VIRT_INTR;228;228;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;EPT_VIOLATION;724;724;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;EPT_VIOLATION;724;724;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;EPT_VIOLATION;724;724;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;333;333;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;241;241;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;VMCALL;393;393;0;1166;1165
IDLE;RDTSC;241;241;0;1166;1165
IDLE;PENDING_VIRT_INTR;228;228;0;1166;1165
IDLE;EPT_VIOLATION;724;724;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;EPT_VIOLATION;724;724;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;HLT;517;516;1;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;VMCALL;393;393;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;PENDING_VIRT_INTR;228;228;0;1166;1165
IDLE;HLT;517;516;1;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;VMCALL;393;393;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;PENDING_VIRT_INTR;228;228;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;HLT;517;516;1;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;246;246;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;241;241;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;VMCALL;393;393;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;PENDING_VIRT_INTR;228;228;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;EPT_VIOLATION;724;724;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;EPT_VIOLATION;711;711;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;EPT_VIOLATION;724;724;0;1166;1165
IDLE;RDTSC;333;333;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
IDLE;RDTSC;254;254;0;1166;1165
